PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m
EOS-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T11:36:49.111833Z,7,0.63,0.472,0.475,0.467,0.121,0.01,0.532,0.506,0.476,0.5,0.126,0.058
EOS-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T13:26:14.688166Z,7,0.668,0.572,0.574,0.6,0.099,0.026,0.493,0.494,0.607,0.633,0.137,0.198
EOS-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T15:29:29.112512Z,7,0.647,0.461,0.442,0.4,0.136,0.054,0.506,0.45,0.408,0.3,0.124,0.13
EOS-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T17:16:39.809742Z,7,0.696,0.562,0.51,0.6,0.152,0.128,0.51,0.439,0.475,0.433,0.134,0.075
EOS-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T19:12:39.023544Z,7,0.614,0.452,0.444,0.533,0.178,0.09,0.526,0.484,0.442,0.433,0.178,0.072
EOS-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T21:29:05.109320Z,7,0.635,0.537,0.556,0.467,0.102,0.095,0.495,0.441,0.394,0.433,0.092,0.089
EOS-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T08:36:58.669940Z,6,0.646,0.527,0.508,0.467,0.087,0.053,0.505,0.559,0.573,0.5,0.13,0.076
EOS-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T10:10:18.702504Z,6,0.559,0.428,0.476,0.5,0.151,0.086,0.494,0.483,0.541,0.533,0.095,0.101
EOS-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T21:47:51.013225Z,6,0.651,0.527,0.473,0.333,0.124,0.168,0.521,0.494,0.541,0.567,0.105,0.085
EOS-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T12:25:42.588532Z,6,0.608,0.615,0.639,0.633,0.08,0.042,0.467,0.473,0.443,0.467,0.06,0.057
EOS-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T14:09:46.563608Z,6,0.548,0.439,0.459,0.467,0.128,0.035,0.505,0.604,0.59,0.567,0.131,0.034
EOS-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T15:28:22.262384Z,6,0.701,0.419,0.311,0.3,0.207,0.186,0.494,0.429,0.444,0.533,0.137,0.093
EOS-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T17:12:30.234807Z,6,0.69,0.583,0.508,0.5,0.1,0.13,0.538,0.572,0.574,0.6,0.052,0.026
EOS-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T18:50:32.085832Z,6,0.63,0.516,0.558,0.567,0.134,0.072,0.532,0.527,0.524,0.467,0.062,0.057
EOS-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T20:14:20.932204Z,6,0.667,0.494,0.557,0.533,0.182,0.112,0.505,0.506,0.492,0.5,0.125,0.025
EOS-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T08:43:11.057984Z,5,0.69,0.582,0.573,0.533,0.113,0.043,0.506,0.462,0.41,0.433,0.084,0.093
EOS-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T10:20:16.206880Z,5,0.7,0.603,0.655,0.6,0.124,0.105,0.483,0.462,0.46,0.5,0.096,0.041
EOS-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:40:47.749022Z,5,0.683,0.505,0.54,0.5,0.158,0.074,0.488,0.496,0.477,0.6,0.181,0.127
EOS-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T12:59:32.992507Z,5,0.657,0.538,0.541,0.533,0.127,0.009,0.429,0.421,0.448,0.767,0.186,0.322
EOS-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T14:22:30.575603Z,5,0.68,0.571,0.54,0.5,0.092,0.067,0.537,0.561,0.609,0.733,0.084,0.149
EOS-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T16:58:07.820311Z,5,0.685,0.571,0.557,0.533,0.082,0.034,0.488,0.451,0.526,0.633,0.137,0.169
EOS-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T20:02:58.542327Z,5,0.651,0.416,0.424,0.267,0.142,0.158,0.543,0.517,0.525,0.567,0.065,0.044
EOS-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-27T22:52:54.178296Z,5,0.641,0.485,0.427,0.5,0.161,0.123,0.511,0.45,0.491,0.467,0.126,0.076
EOS-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T09:59:42.970381Z,4,0.575,0.505,0.591,0.667,0.158,0.167,0.51,0.517,0.559,0.633,0.092,0.104
EOS-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T12:59:57.285726Z,4,0.656,0.505,0.524,0.5,0.153,0.041,0.494,0.428,0.425,0.333,0.063,0.092
EOS-USD-predict-ensamble-gakknn-MIH.csv,2020-11-28T19:23:07.894137Z,4,0.635,0.549,0.541,0.533,0.071,0.017,0.505,0.407,0.344,0.3,0.091,0.118
EOS-USD-predict-ensamble-gakknn-MIHA.csv,2020-11-28T21:00:05.581822Z,4,0.597,0.44,0.443,0.467,0.143,0.024,0.576,0.471,0.44,0.3,0.162,0.15
EOS-USD-predict-ensamble-gakknn-MIHB.csv,2020-11-28T22:34:26.332558Z,4,0.647,0.55,0.575,0.667,0.136,0.101,0.494,0.539,0.575,0.633,0.118,0.086
EOS-USD-predict-ensamble-gakknn-MIHC.csv,2020-11-29T08:30:15.354191Z,3,0.646,0.451,0.459,0.467,0.161,0.017,0.581,0.549,0.59,0.567,0.072,0.075
EOS-USD-predict-ensamble-gakknn-MIHD.csv,2020-11-29T10:11:59.800748Z,3,0.614,0.484,0.46,0.5,0.117,0.059,0.515,0.516,0.59,0.6,0.158,0.129
EOS-USD-predict-ensamble-gakknn-MIHDA.csv,2020-11-29T11:38:34.231882Z,3,0.624,0.572,0.625,0.767,0.132,0.168,0.58,0.582,0.623,0.6,0.092,0.074
EOS-USD-predict-ensamble-gakknn-MIHDB.csv,2020-11-29T13:31:55.997707Z,3,0.657,0.528,0.558,0.6,0.145,0.067,0.439,0.431,0.496,0.767,0.22,0.293
EOS-USD-predict-ensamble-gakknn-MIHDC.csv,2020-11-29T15:40:42.194151Z,3,0.62,0.495,0.476,0.533,0.124,0.066,0.477,0.415,0.473,0.3,0.158,0.199
EOS-USD-predict-ensamble-gakknn-MIHDD.csv,2020-11-29T16:58:56.041904Z,3,0.631,0.495,0.409,0.367,0.147,0.155,0.563,0.501,0.535,0.2,0.22,0.341
EOS-USD-predict-ensamble-gakknn-MIHE.csv,2020-11-29T18:17:50.970749Z,3,0.57,0.418,0.427,0.467,0.152,0.043,0.548,0.449,0.424,0.3,0.147,0.132
EOS-USD-predict-ensamble-gakknn-MIHF.csv,2020-11-29T19:40:37.542821Z,3,0.658,0.572,0.509,0.533,0.093,0.113,0.537,0.584,0.609,0.767,0.113,0.163
EOS-USD-predict-ensamble-gakknn-NA.csv,2020-11-29T22:18:10.419317Z,3,0.673,0.515,0.54,0.467,0.141,0.084,0.521,0.505,0.475,0.433,0.123,0.067
EOS-USD-predict-ensamble-gakknn-NAA.csv,2020-11-30T08:51:00.445026Z,2,0.628,0.539,0.491,0.467,0.072,0.086,0.456,0.306,0.26,0.1,0.141,0.179
EOS-USD-predict-ensamble-gakknn-NAB.csv,2020-11-30T10:18:53.696131Z,2,0.613,0.428,0.442,0.4,0.164,0.048,0.516,0.462,0.442,0.433,0.083,0.034
EOS-USD-predict-ensamble-gakknn-NAC.csv,2020-11-30T11:43:49.435511Z,2,0.581,0.539,0.559,0.667,0.087,0.113,0.472,0.438,0.423,0.233,0.09,0.191
EOS-USD-predict-ensamble-gakknn-NAD.csv,2020-11-30T12:33:19.383285Z,2,0.612,0.462,0.394,0.4,0.116,0.119,0.435,0.449,0.523,0.433,0.195,0.157
EOS-USD-predict-ensamble-gakknn-NAE.csv,2020-11-30T14:19:59.359284Z,2,0.651,0.581,0.588,0.467,0.109,0.122,0.433,0.439,0.392,0.3,0.183,0.123
EOS-USD-predict-ensamble-gakknn-NAF.csv,2020-11-30T15:07:09.653823Z,2,0.617,0.482,0.507,0.433,0.136,0.085,0.507,0.604,0.639,0.6,0.185,0.072
EOS-USD-predict-ensamble-gakknn-NAG.csv,2020-11-30T18:02:01.369763Z,2,0.585,0.505,0.524,0.5,0.131,0.041,0.464,0.451,0.36,0.333,0.139,0.16
EOS-USD-predict-ensamble-gakknn-NAGA.csv,2020-11-30T20:10:03.133643Z,2,0.62,0.518,0.477,0.567,0.131,0.115,0.368,0.284,0.31,0.2,0.169,0.118
EOS-USD-predict-ensamble-gakknn-NAH.csv,2020-11-30T22:24:24.848146Z,2,0.623,0.428,0.426,0.4,0.17,0.026,0.545,0.572,0.524,0.5,0.153,0.086
EOS-USD-predict-ensamble-gakknn-NAHA.csv,2020-12-01T12:21:19.464735Z,1,0.674,0.539,0.491,0.467,0.089,0.086,0.423,0.373,0.393,0.367,0.105,0.043
EOS-USD-predict-ensamble-gakknn-NB.csv,2020-12-01T13:12:26.376939Z,1,0.613,0.505,0.541,0.567,0.131,0.067,0.418,0.363,0.311,0.267,0.154,0.1
EOS-USD-predict-ensamble-gakknn-NBA.csv,2020-12-01T14:42:13.052596Z,1,0.635,0.451,0.41,0.433,0.183,0.075,0.461,0.286,0.212,0.133,0.138,0.15
EOS-USD-predict-ensamble-gakknn-NBB.csv,2020-12-01T14:57:12.192105Z,1,0.609,0.506,0.51,0.6,0.138,0.09,0.466,0.384,0.376,0.3,0.111,0.077
EOS-USD-predict-ensamble-gakknn-NBC.csv,2020-12-01T16:33:38.160660Z,1,0.633,0.568,0.524,0.5,0.108,0.079,0.424,0.244,0.228,0.133,0.132,0.099
EOS-USD-predict-ensamble-gakknn-NBCA.csv,2020-12-01T16:48:58.375350Z,1,0.592,0.506,0.475,0.467,0.085,0.053,0.407,0.407,0.444,0.5,0.138,0.085
EOS-USD-predict-ensamble-gakknn-NC.csv,2020-12-01T19:32:05.592715Z,1,0.567,0.489,0.417,0.433,0.152,0.126,0.508,0.533,0.533,0.4,0.099,0.133
EOS-USD-predict-ensamble-gakknn-NCA.csv,2020-12-01T19:43:57.449429Z,1,0.57,0.452,0.411,0.467,0.143,0.09,0.504,0.591,0.604,0.433,0.212,0.172
EOS-USD-predict-ensamble-gakknn-NCB.csv,2020-12-01T21:24:35.611264Z,1,0.567,0.351,0.376,0.3,0.179,0.088,0.469,0.518,0.443,0.467,0.202,0.131
EOS-USD-predict-ensamble-gakknn-NCC.csv,2020-12-01T21:27:13.387640Z,1,0.656,0.472,0.458,0.4,0.157,0.063,0.475,0.375,0.328,0.367,0.157,0.088
EOS-USD-predict-ensamble.csv,2020-11-03T17:05:11.891124Z,29,0.528,0.46,0.423,0.233,0.147,0.2,0.308,0.273,0.326,0.2,0.131,0.156
EOS-USD-predict-glmLDA-ensamble.csv,2020-10-29T09:27:02.056566Z,34,0.484,0.416,0.408,0.267,0.101,0.142,0.395,0.405,0.408,0.3,0.18,0.108
EOS-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:06:55.221156Z,33,0.523,0.45,0.409,0.333,0.093,0.104,0.444,0.438,0.44,0.3,0.177,0.14
EOS-USD-predict-glmLDAB-ensamble.csv,2020-10-30T09:11:48.630918Z,33,0.522,0.449,0.408,0.267,0.072,0.158,0.422,0.416,0.408,0.3,0.169,0.109
EOS-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:31:04.738392Z,34,0.49,0.461,0.441,0.367,0.099,0.082,0.488,0.492,0.439,0.2,0.192,0.256
EOS-USD-predict-glmLDC-ensamble.csv,2020-10-29T15:41:09.855418Z,34,0.555,0.504,0.473,0.333,0.126,0.15,0.347,0.34,0.344,0.3,0.132,0.044
EOS-USD-predict-glmLDD-ensamble.csv,2020-11-03T17:06:40.080751Z,29,0.561,0.471,0.473,0.3,0.194,0.173,0.429,0.417,0.409,0.333,0.103,0.077
EOS-USD-predict-glmLDG-ensamble.csv,2020-11-04T08:58:16.128532Z,28,0.571,0.461,0.408,0.267,0.033,0.168,0.482,0.469,0.504,0.233,0.224,0.277
EOS-USD-predict-kknnLDAC-ensamble.csv,2020-11-01T08:04:34.643782Z,31,0.593,0.538,0.49,0.367,0.076,0.148,0.462,0.505,0.524,0.467,0.11,0.066
EOS-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T12:02:04.449896Z,31,0.582,0.495,0.442,0.4,0.137,0.1,0.525,0.48,0.603,0.367,0.232,0.318
EOS-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:26:22.766768Z,29,0.565,0.449,0.441,0.333,0.1,0.109,0.487,0.481,0.538,0.367,0.202,0.198
EOS-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T13:17:07.621687Z,31,0.565,0.505,0.491,0.433,0.138,0.063,0.434,0.448,0.523,0.4,0.134,0.178
EOS-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T15:15:24.445435Z,29,0.587,0.56,0.556,0.5,0.089,0.057,0.456,0.548,0.589,0.533,0.108,0.09
EOS-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:39:09.095269Z,29,0.538,0.515,0.573,0.533,0.142,0.108,0.428,0.482,0.507,0.433,0.102,0.085
EOS-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:15:39.529724Z,28,0.603,0.582,0.556,0.5,0.048,0.072,0.45,0.437,0.456,0.267,0.099,0.192
EOS-USD-predict-kknnLDC-ensamble.csv,2020-11-04T16:58:40.785533Z,28,0.653,0.582,0.523,0.4,0.057,0.16,0.423,0.416,0.458,0.367,0.106,0.116
EOS-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:18:36.556625Z,27,0.565,0.527,0.541,0.533,0.085,0.025,0.304,0.364,0.346,0.433,0.1,0.093
EOS-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T15:08:45.245619Z,26,0.636,0.649,0.673,0.733,0.046,0.074,0.45,0.462,0.509,0.567,0.069,0.1
EOS-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:04:48.518225Z,26,0.609,0.594,0.591,0.667,0.123,0.075,0.477,0.385,0.427,0.5,0.147,0.103
EOS-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:34:29.813884Z,26,0.539,0.483,0.508,0.5,0.16,0.044,0.494,0.452,0.445,0.6,0.162,0.155
EOS-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:36:12.667198Z,26,0.549,0.484,0.475,0.467,0.146,0.017,0.43,0.471,0.54,0.5,0.151,0.126
EOS-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:19:20.332801Z,26,0.581,0.526,0.539,0.433,0.098,0.108,0.463,0.518,0.443,0.467,0.112,0.131
EOS-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T11:58:43.931196Z,25,0.57,0.549,0.64,0.7,0.135,0.169,0.56,0.561,0.509,0.533,0.091,0.095
EOS-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:46:07.155810Z,26,0.55,0.539,0.525,0.567,0.155,0.048,0.44,0.439,0.425,0.333,0.058,0.095
EOS-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:06:13.312649Z,25,0.62,0.594,0.574,0.567,0.103,0.035,0.445,0.406,0.41,0.4,0.147,0.011
EOS-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:51:07.167413Z,25,0.565,0.493,0.473,0.333,0.121,0.144,0.445,0.395,0.409,0.367,0.07,0.049
EOS-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:57:48.960252Z,24,0.615,0.571,0.523,0.4,0.133,0.148,0.473,0.407,0.394,0.433,0.148,0.045
EOS-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T09:46:25.642648Z,24,0.587,0.505,0.49,0.4,0.109,0.094,0.467,0.451,0.393,0.367,0.107,0.104
EOS-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:53:27.230425Z,24,0.543,0.527,0.574,0.567,0.135,0.081,0.434,0.363,0.345,0.4,0.107,0.063
EOS-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T11:26:53.858787Z,24,0.608,0.56,0.556,0.5,0.102,0.057,0.478,0.462,0.394,0.4,0.092,0.119
EOS-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:10:26.634042Z,24,0.527,0.494,0.541,0.533,0.189,0.082,0.429,0.396,0.41,0.433,0.101,0.034
EOS-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:39:54.964566Z,24,0.588,0.549,0.541,0.533,0.171,0.017,0.477,0.515,0.606,0.567,0.141,0.162
EOS-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:31:20.292223Z,23,0.603,0.582,0.573,0.533,0.054,0.043,0.408,0.594,0.64,0.7,0.121,0.101
EOS-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:49:39.362114Z,23,0.571,0.592,0.622,0.533,0.136,0.102,0.418,0.451,0.426,0.433,0.09,0.043
EOS-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:27:04.609015Z,23,0.604,0.648,0.605,0.5,0.157,0.128,0.342,0.373,0.376,0.333,0.085,0.043
EOS-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:04:39.964009Z,23,0.582,0.592,0.589,0.5,0.123,0.089,0.386,0.428,0.426,0.4,0.068,0.026
EOS-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T07:57:57.872539Z,22,0.609,0.582,0.556,0.467,0.062,0.1,0.445,0.395,0.359,0.233,0.092,0.14
EOS-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:29:29.221828Z,24,0.592,0.472,0.475,0.433,0.132,0.042,0.482,0.57,0.639,0.6,0.126,0.125
EOS-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:15:36.636472Z,24,0.592,0.539,0.525,0.567,0.103,0.048,0.505,0.442,0.396,0.533,0.188,0.159
EOS-USD-predict-kknnLDM-ensamble.csv,2020-11-08T17:58:35.938297Z,24,0.62,0.467,0.417,0.367,0.141,0.1,0.437,0.289,0.267,0.2,0.109,0.077
EOS-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:06:53.729810Z,23,0.581,0.515,0.539,0.4,0.127,0.145,0.494,0.418,0.31,0.233,0.14,0.202
EOS-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:27:28.508978Z,23,0.581,0.505,0.524,0.467,0.13,0.066,0.45,0.404,0.456,0.3,0.131,0.181
EOS-USD-predict-kknnLDP-ensamble.csv,2020-11-10T12:15:13.869803Z,22,0.588,0.539,0.475,0.433,0.162,0.118,0.425,0.286,0.246,0.267,0.139,0.072
EOS-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:00:14.695418Z,22,0.723,0.615,0.555,0.433,0.116,0.16,0.386,0.407,0.394,0.4,0.113,0.024
EOS-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T19:07:06.955472Z,22,0.527,0.441,0.461,0.567,0.161,0.112,0.366,0.518,0.36,0.333,0.243,0.274
EOS-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:23:28.585076Z,21,0.594,0.605,0.558,0.6,0.165,0.092,0.484,0.418,0.393,0.367,0.059,0.05
EOS-USD-predict-xgblinearLN-ensamble.csv,2020-10-26T13:30:49.549341Z,37,0.658,0.592,0.555,0.433,0.051,0.138,0.276,0.076,0.065,0,0.18,0.068
LINK-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T08:37:55.996884Z,18,0.636,0.562,0.544,0.7,0.138,0.16,0.565,0.562,0.577,0.767,0.176,0.191
LINK-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:00:36.740305Z,18,0.586,0.561,0.557,0.667,0.102,0.109,0.567,0.492,0.487,0.733,0.205,0.246
LINK-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:43:13.561530Z,18,0.663,0.568,0.552,0.621,0.11,0.074,0.527,0.458,0.387,0.483,0.146,0.156
LINK-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:51:19.552623Z,18,0.678,0.561,0.625,0.733,0.18,0.155,0.608,0.582,0.69,0.8,0.147,0.217
LINK-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:35:17.660219Z,18,0.583,0.439,0.492,0.5,0.202,0.092,0.557,0.352,0.294,0.233,0.146,0.117
LINK-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:14:39.457597Z,17,0.503,0.457,0.519,0.52,0.105,0.107,0.543,0.489,0.421,0.36,0.222,0.133
LINK-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:40:56.451330Z,17,0.615,0.462,0.394,0.4,0.164,0.119,0.651,0.548,0.555,0.4,0.093,0.155
LINK-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:02:04.048794Z,17,0.497,0.406,0.359,0.444,0.126,0.118,0.746,0.82,0.909,1,0.246,0.179
LINK-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:53:13.397050Z,17,0.675,0.55,0.475,0.467,0.134,0.13,0.537,0.329,0.344,0.333,0.169,0.028
LINK-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:33:34.803905Z,17,0.696,0.582,0.557,0.533,0.109,0.05,0.635,0.537,0.556,0.467,0.092,0.095
LINK-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:06:33.919996Z,17,0.674,0.638,0.673,0.733,0.124,0.086,0.537,0.615,0.706,0.8,0.095,0.183
LINK-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:51:08.207624Z,17,0.608,0.473,0.477,0.567,0.149,0.09,0.569,0.428,0.476,0.5,0.183,0.086
LINK-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:50:06.820872Z,17,0.653,0.649,0.658,0.767,0.082,0.11,0.613,0.539,0.592,0.7,0.136,0.142
LINK-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:00:11.996613Z,17,0.685,0.505,0.475,0.433,0.12,0.067,0.516,0.484,0.509,0.567,0.068,0.072
LINK-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:53:12.267065Z,16,0.625,0.571,0.657,0.733,0.162,0.167,0.578,0.618,0.527,0.667,0.146,0.211
LINK-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T10:01:10.889299Z,16,0.653,0.518,0.476,0.533,0.171,0.091,0.614,0.626,0.639,0.6,0.069,0.045
LINK-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:15:14.924103Z,16,0.707,0.549,0.524,0.467,0.138,0.072,0.592,0.462,0.459,0.467,0.14,0.009
LINK-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:36:15.606559Z,16,0.68,0.479,0.468,0.4,0.144,0.07,0.627,0.605,0.59,0.467,0.046,0.126
LINK-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:22:42.738574Z,16,0.62,0.396,0.345,0.367,0.186,0.092,0.635,0.527,0.507,0.433,0.118,0.081
LINK-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:29:47.693426Z,16,0.575,0.519,0.512,0.64,0.138,0.128,0.511,0.497,0.478,0.88,0.257,0.403
LINK-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:22:23.727529Z,16,0.674,0.527,0.49,0.367,0.056,0.139,0.604,0.442,0.363,0.5,0.194,0.194
LINK-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:34:04.614786Z,16,0.646,0.484,0.476,0.5,0.148,0.028,0.542,0.418,0.444,0.5,0.153,0.072
LINK-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:40:31.690179Z,16,0.658,0.594,0.591,0.633,0.135,0.043,0.618,0.592,0.654,0.567,0.147,0.139
LINK-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:57:13.775748Z,16,0.608,0.473,0.442,0.433,0.113,0.053,0.504,0.319,0.312,0.367,0.215,0.056
LINK-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:39:33.882731Z,15,0.627,0.503,0.513,0.577,0.132,0.067,0.64,0.52,0.522,0.423,0.07,0.099
LINK-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:57:55.673357Z,15,0.641,0.539,0.591,0.667,0.147,0.118,0.657,0.671,0.723,0.8,0.068,0.119
LINK-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T10:33:24.641119Z,15,0.488,0.43,0.466,0.552,0.102,0.106,0.572,0.679,0.638,0.483,0.225,0.17
LINK-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T12:55:59.499455Z,15,0.701,0.549,0.556,0.5,0.105,0.058,0.565,0.329,0.361,0.367,0.205,0.055
LINK-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:53:31.110512Z,15,0.623,0.519,0.528,0.667,0.158,0.14,0.583,0.67,0.672,0.733,0.113,0.061
LINK-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T14:54:28.065813Z,15,0.603,0.461,0.425,0.367,0.132,0.086,0.599,0.527,0.458,0.367,0.085,0.151
LINK-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:02:36.951144Z,15,0.672,0.483,0.475,0.433,0.169,0.044,0.546,0.504,0.541,0.567,0.095,0.07
LINK-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T16:57:06.016589Z,15,0.647,0.396,0.394,0.4,0.208,0.007,0.62,0.571,0.556,0.467,0.054,0.093
LINK-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T17:50:58.383721Z,15,0.579,0.579,0.469,0.526,0.163,0.199,0.437,0.513,0.42,0.368,0.205,0.17
LINK-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T18:57:34.751510Z,15,0.653,0.506,0.476,0.5,0.16,0.058,0.516,0.485,0.51,0.633,0.105,0.131
LINK-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T21:03:19.319341Z,14,0.646,0.571,0.59,0.567,0.074,0.04,0.51,0.505,0.558,0.567,0.106,0.091
LINK-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:24:44.675729Z,13,0.646,0.538,0.59,0.567,0.145,0.093,0.522,0.518,0.493,0.567,0.09,0.085
LINK-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T10:48:53.224931Z,13,0.674,0.55,0.525,0.533,0.117,0.044,0.559,0.484,0.492,0.533,0.107,0.043
LINK-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:44:19.820803Z,13,0.636,0.582,0.557,0.533,0.072,0.05,0.509,0.449,0.557,0.533,0.156,0.188
LINK-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:38:44.944156Z,13,0.566,0.452,0.411,0.5,0.151,0.113,0.495,0.342,0.347,0.5,0.206,0.153
LINK-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:02:44.119904Z,13,0.647,0.495,0.442,0.433,0.109,0.091,0.588,0.343,0.215,0.3,0.235,0.238
LINK-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:06:21.261407Z,13,0.684,0.548,0.572,0.433,0.112,0.144,0.548,0.438,0.474,0.367,0.114,0.124
LINK-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T21:01:31.791044Z,13,0.646,0.548,0.572,0.433,0.1,0.144,0.542,0.482,0.574,0.567,0.138,0.158
LINK-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:45:48.411181Z,12,0.641,0.418,0.377,0.367,0.19,0.072,0.624,0.35,0.341,0.167,0.173,0.175
LINK-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T11:05:26.642797Z,12,0.662,0.592,0.605,0.5,0.11,0.107,0.536,0.417,0.442,0.433,0.163,0.045
